@relation kr-vs-k-one_vs_draw
@attribute White_king_col {a, b, c, d, e, f, g, h}
@attribute White_king_row {1, 2, 3, 4, 5, 6, 7, 8}
@attribute White_rook_col {a, b, c, d, e, f, g, h}
@attribute White_rook_row {1, 2, 3, 4, 5, 6, 7, 8}
@attribute Black_king_col {a, b, c, d, e, f, g, h}
@attribute Black_king_row {1, 2, 3, 4, 5, 6, 7, 8}
@attribute Class {positive, negative}
@data
d,3,h,8,h,7,negative
d,4,a,1,b,1,negative
d,4,a,1,b,2,negative
d,4,a,2,b,1,negative
d,4,b,1,a,1,negative
d,4,b,1,b,2,negative
d,4,b,1,c,1,negative
d,4,b,1,c,2,negative
d,4,b,2,a,1,negative
d,4,b,2,b,1,negative
d,4,b,2,c,1,negative
d,4,b,2,c,2,negative
d,4,b,3,c,2,negative
d,4,c,1,b,1,negative
d,4,c,1,b,2,negative
d,4,c,1,c,2,negative
d,4,c,1,d,1,negative
d,4,c,1,d,2,negative
d,4,c,2,b,1,negative
d,4,c,2,b,2,negative
d,4,c,2,c,1,negative
d,4,c,2,d,1,negative
d,4,c,2,d,2,negative
d,4,d,1,c,1,negative
d,4,d,1,c,2,negative
d,4,d,1,d,2,negative
d,4,d,1,e,1,negative
d,4,d,1,e,2,negative
d,4,d,2,c,1,negative
d,4,d,2,c,2,negative
d,4,d,2,d,1,negative
d,4,d,2,e,1,negative
d,4,d,2,e,2,negative
d,4,e,1,d,1,negative
d,4,e,1,d,2,negative
d,4,e,1,e,2,negative
d,4,e,1,f,1,negative
d,4,e,1,f,2,negative
d,4,e,2,d,1,negative
d,4,e,2,d,2,negative
d,4,e,2,e,1,negative
d,4,e,2,f,1,negative
d,4,e,2,f,2,negative
d,4,e,2,f,3,negative
d,4,e,6,f,5,negative
d,4,f,1,e,1,negative
d,4,f,1,e,2,negative
d,4,f,1,f,2,negative
d,4,f,1,g,1,negative
d,4,f,1,g,2,negative
d,4,f,2,e,1,negative
d,4,f,2,e,2,negative
d,4,f,2,f,1,negative
d,4,f,2,f,3,negative
d,4,f,2,g,1,negative
d,4,f,2,g,2,negative
d,4,f,2,g,3,negative
d,4,f,3,e,2,negative
d,4,f,3,f,2,negative
d,4,f,3,f,4,negative
d,4,f,3,g,2,negative
d,4,f,3,g,3,negative
d,4,f,3,g,4,negative
d,4,f,4,f,3,negative
d,4,f,4,f,5,negative
d,4,f,4,g,3,negative
d,4,f,4,g,4,negative
d,4,f,4,g,5,negative
d,4,f,5,f,4,negative
d,4,f,5,f,6,negative
d,4,f,5,g,4,negative
d,4,f,5,g,5,negative
d,4,f,5,g,6,negative
d,4,f,6,f,5,negative
d,4,f,6,g,5,negative
d,4,f,6,g,6,negative
d,4,f,6,g,7,negative
d,4,f,7,g,6,negative
d,4,g,1,f,1,negative
d,4,g,1,f,2,negative
d,4,g,1,g,2,negative
d,4,g,1,h,1,negative
d,4,g,1,h,2,negative
d,4,g,2,f,1,negative
d,4,g,2,f,2,negative
d,4,g,2,f,3,negative
d,4,g,2,g,1,negative
d,4,g,2,g,3,negative
d,4,g,2,h,1,negative
d,4,g,2,h,2,negative
d,4,g,2,h,3,negative
d,4,g,3,f,2,negative
d,4,g,3,f,3,negative
d,4,g,3,f,4,negative
d,4,g,3,g,2,negative
d,4,g,3,g,4,negative
d,4,g,3,h,2,negative
d,4,g,3,h,3,negative
d,4,g,3,h,4,negative
d,4,g,4,f,3,negative
d,4,g,4,f,4,negative
d,4,g,4,f,5,negative
d,4,g,4,g,3,negative
d,4,g,4,g,5,negative
d,4,g,4,h,3,negative
d,4,g,4,h,4,negative
d,4,g,4,h,5,negative
d,4,g,5,f,4,negative
d,4,g,5,f,5,negative
d,4,g,5,f,6,negative
d,4,g,5,g,4,negative
d,4,g,5,g,6,negative
d,4,g,5,h,4,negative
d,4,g,5,h,5,negative
d,4,g,5,h,6,negative
d,4,g,6,f,5,negative
d,4,g,6,f,6,negative
d,4,g,6,g,5,negative
d,4,g,6,g,7,negative
d,4,g,6,h,5,negative
d,4,g,6,h,6,negative
d,4,g,6,h,7,negative
d,4,g,7,f,6,negative
d,4,g,7,g,6,negative
d,4,g,7,h,6,negative
d,4,g,7,h,7,negative
d,4,g,7,h,8,negative
d,4,g,8,h,7,negative
d,4,h,1,g,1,negative
d,4,h,1,g,2,negative
d,4,h,1,h,2,negative
d,4,h,2,g,1,negative
d,4,h,2,g,2,negative
d,4,h,2,g,3,negative
d,4,h,2,h,1,negative
d,4,h,2,h,3,negative
d,4,h,3,g,2,negative
d,4,h,3,g,3,negative
d,4,h,3,g,4,negative
d,4,h,3,h,2,negative
d,4,h,3,h,4,negative
d,4,h,4,g,3,negative
d,4,h,4,g,4,negative
d,4,h,4,g,5,negative
d,4,h,4,h,3,negative
d,4,h,4,h,5,negative
d,4,h,5,g,4,negative
d,4,h,5,g,5,negative
d,4,h,5,g,6,negative
d,4,h,5,h,4,negative
d,4,h,5,h,6,negative
d,4,h,6,g,5,negative
d,4,h,6,g,6,negative
d,4,h,6,g,7,negative
d,4,h,6,h,5,negative
d,4,h,6,h,7,negative
d,4,h,7,g,6,negative
d,4,h,7,g,7,negative
d,4,h,7,h,6,negative
d,4,h,7,h,8,negative
d,4,h,8,g,7,negative
d,4,h,8,h,7,negative
